# fmn API schema — the EXTRACTED layer (fm-vn6, plan §16.2)
# generated from 3b1b/manim @ 6199a00d4c1b1127ebe45cb629c3f22538b10e13
# by scripts/gen_api_schema.py — regenerate, never hand-edit
#
# The authored layer (canonical names for C-9 typos, semantic status,
# Rust bindings) lives in API_OVERLAY.tsv. The effective schema is the
# two merged; fmn_conformance::schema is the reader, and every
# generator consumes the merged form.
#
# Section-tagged, tab-separated, std-parseable — no TOML/YAML/JSON
# dependency anywhere in the reader (the SUITE.lock doctrine).

[meta]
schema_version	1
reference_commit	6199a00d4c1b1127ebe45cb629c3f22538b10e13
generator	scripts/gen_api_schema.py
wildcard_exports	663

[symbols]
# module	name	kind	origin	exported	detail
manimlib.mobject.geometry:Vector.__init__	3	kwargs	var_keyword	-	-
manimlib.mobject.interactive:Button.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Button.__init__	1	mobject	positional_or_keyword	Mobject	-
manimlib.mobject.interactive:Button.__init__	2	on_click	positional_or_keyword	Callable[[Mobject]]	-
manimlib.mobject.interactive:Button.__init__	3	kwargs	var_keyword	-	-
manimlib.mobject.interactive:Button.mob_on_mouse_press	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Button.mob_on_mouse_press	1	mob	positional_or_keyword	Mobject	-
manimlib.mobject.interactive:Button.mob_on_mouse_press	2	event_data	positional_or_keyword	-	-
manimlib.mobject.interactive:Checkbox.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Checkbox.__init__	1	value	positional_or_keyword	bool	True
manimlib.mobject.interactive:Checkbox.__init__	2	value_type	positional_or_keyword	np.dtype	np.dtype(bool)
manimlib.mobject.interactive:Checkbox.__init__	3	rect_kwargs	positional_or_keyword	dict	{'width': 0.5, 'height': 0.5, 'fill_opacity': 0.0}
manimlib.mobject.interactive:Checkbox.__init__	4	checkmark_kwargs	positional_or_keyword	dict	{'stroke_color': GREEN, 'stroke_width': 6}
manimlib.mobject.interactive:Checkbox.__init__	5	cross_kwargs	positional_or_keyword	dict	{'stroke_color': RED, 'stroke_width': 6}
manimlib.mobject.interactive:Checkbox.__init__	6	box_content_buff	positional_or_keyword	float	SMALL_BUFF
manimlib.mobject.interactive:Checkbox.__init__	7	kwargs	var_keyword	-	-
manimlib.mobject.interactive:Checkbox.assert_value	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Checkbox.assert_value	1	value	positional_or_keyword	bool	-
manimlib.mobject.interactive:Checkbox.get_checkmark	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Checkbox.get_cross	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Checkbox.on_mouse_press	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Checkbox.on_mouse_press	1	mob	positional_or_keyword	Mobject	-
manimlib.mobject.interactive:Checkbox.on_mouse_press	2	event_data	positional_or_keyword	-	-
manimlib.mobject.interactive:Checkbox.set_value_anim	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Checkbox.set_value_anim	1	value	positional_or_keyword	bool	-
manimlib.mobject.interactive:Checkbox.toggle_value	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ColorSliders.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ColorSliders.__init__	1	sliders_kwargs	positional_or_keyword	dict	{}
manimlib.mobject.interactive:ColorSliders.__init__	2	rect_kwargs	positional_or_keyword	dict	{'width': 2.0, 'height': 0.5, 'stroke_opacity': 1.0}
manimlib.mobject.interactive:ColorSliders.__init__	3	background_grid_kwargs	positional_or_keyword	dict	{'colors': [GREY_A, GREY_C], 'single_square_len': 0.1}
manimlib.mobject.interactive:ColorSliders.__init__	4	sliders_buff	positional_or_keyword	float	MED_LARGE_BUFF
manimlib.mobject.interactive:ColorSliders.__init__	5	default_rgb_value	positional_or_keyword	int	255
manimlib.mobject.interactive:ColorSliders.__init__	6	default_a_value	positional_or_keyword	int	1
manimlib.mobject.interactive:ColorSliders.__init__	7	kwargs	var_keyword	-	-
manimlib.mobject.interactive:ColorSliders.get_background	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ColorSliders.get_picked_color	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ColorSliders.get_picked_opacity	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ColorSliders.get_value	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ColorSliders.set_value	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ColorSliders.set_value	1	r	positional_or_keyword	float	-
manimlib.mobject.interactive:ColorSliders.set_value	2	g	positional_or_keyword	float	-
manimlib.mobject.interactive:ColorSliders.set_value	3	b	positional_or_keyword	float	-
manimlib.mobject.interactive:ColorSliders.set_value	4	a	positional_or_keyword	float	-
manimlib.mobject.interactive:ControlMobject.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlMobject.__init__	1	value	positional_or_keyword	float	-
manimlib.mobject.interactive:ControlMobject.__init__	2	mobjects	var_positional	Mobject	-
manimlib.mobject.interactive:ControlMobject.__init__	3	kwargs	var_keyword	-	-
manimlib.mobject.interactive:ControlMobject.assert_value	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlMobject.assert_value	1	value	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlMobject.set_value	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlMobject.set_value	1	value	positional_or_keyword	float	-
manimlib.mobject.interactive:ControlMobject.set_value_anim	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlMobject.set_value_anim	1	value	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlPanel.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlPanel.__init__	1	controls	var_positional	ControlMobject	-
manimlib.mobject.interactive:ControlPanel.__init__	2	panel_kwargs	keyword_only	dict	{'width': FRAME_WIDTH / 4, 'height': MED_SMALL_BUFF + FRAME_HEIGHT, 'fill_color': GREY_C, 'fill_opacity': 1.0, 'stroke_width': 0.0}
manimlib.mobject.interactive:ControlPanel.__init__	3	opener_kwargs	keyword_only	dict	{'width': FRAME_WIDTH / 8, 'height': 0.5, 'fill_color': GREY_C, 'fill_opacity': 1.0}
manimlib.mobject.interactive:ControlPanel.__init__	4	opener_text_kwargs	keyword_only	dict	{'text': 'Control Panel', 'font_size': 20}
manimlib.mobject.interactive:ControlPanel.__init__	5	kwargs	var_keyword	-	-
manimlib.mobject.interactive:ControlPanel.add_controls	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlPanel.add_controls	1	new_controls	var_positional	ControlMobject	-
manimlib.mobject.interactive:ControlPanel.close_panel	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlPanel.move_panel_and_controls_to_panel_opener	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlPanel.open_panel	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlPanel.panel_on_mouse_scroll	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlPanel.panel_on_mouse_scroll	1	mob	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlPanel.panel_on_mouse_scroll	2	event_data	positional_or_keyword	dict[str, np.ndarray]	-
manimlib.mobject.interactive:ControlPanel.panel_opener_on_mouse_drag	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlPanel.panel_opener_on_mouse_drag	1	mob	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlPanel.panel_opener_on_mouse_drag	2	event_data	positional_or_keyword	dict[str, np.ndarray]	-
manimlib.mobject.interactive:ControlPanel.remove_controls	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:ControlPanel.remove_controls	1	controls_to_remove	var_positional	ControlMobject	-
manimlib.mobject.interactive:EnableDisableButton.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:EnableDisableButton.__init__	1	value	positional_or_keyword	bool	True
manimlib.mobject.interactive:EnableDisableButton.__init__	2	value_type	positional_or_keyword	np.dtype	np.dtype(bool)
manimlib.mobject.interactive:EnableDisableButton.__init__	3	rect_kwargs	positional_or_keyword	dict	{'width': 0.5, 'height': 0.5, 'fill_opacity': 1.0}
manimlib.mobject.interactive:EnableDisableButton.__init__	4	enable_color	positional_or_keyword	ManimColor	GREEN
manimlib.mobject.interactive:EnableDisableButton.__init__	5	disable_color	positional_or_keyword	ManimColor	RED
manimlib.mobject.interactive:EnableDisableButton.__init__	6	kwargs	var_keyword	-	-
manimlib.mobject.interactive:EnableDisableButton.assert_value	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:EnableDisableButton.assert_value	1	value	positional_or_keyword	bool	-
manimlib.mobject.interactive:EnableDisableButton.on_mouse_press	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:EnableDisableButton.on_mouse_press	1	mob	positional_or_keyword	Mobject	-
manimlib.mobject.interactive:EnableDisableButton.on_mouse_press	2	event_data	positional_or_keyword	-	-
manimlib.mobject.interactive:EnableDisableButton.set_value_anim	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:EnableDisableButton.set_value_anim	1	value	positional_or_keyword	bool	-
manimlib.mobject.interactive:EnableDisableButton.toggle_value	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:LinearNumberSlider.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:LinearNumberSlider.__init__	1	value	positional_or_keyword	float	0
manimlib.mobject.interactive:LinearNumberSlider.__init__	2	value_type	positional_or_keyword	type	np.float64
manimlib.mobject.interactive:LinearNumberSlider.__init__	3	min_value	positional_or_keyword	float	-10.0
manimlib.mobject.interactive:LinearNumberSlider.__init__	4	max_value	positional_or_keyword	float	10.0
manimlib.mobject.interactive:LinearNumberSlider.__init__	5	step	positional_or_keyword	float	1.0
manimlib.mobject.interactive:LinearNumberSlider.__init__	6	rounded_rect_kwargs	positional_or_keyword	dict	{'height': 0.075, 'width': 2, 'corner_radius': 0.0375}
manimlib.mobject.interactive:LinearNumberSlider.__init__	7	circle_kwargs	positional_or_keyword	dict	{'radius': 0.1, 'stroke_color': GREY_A, 'fill_color': GREY_A, 'fill_opacity': 1.0}
manimlib.mobject.interactive:LinearNumberSlider.__init__	8	kwargs	var_keyword	-	-
manimlib.mobject.interactive:LinearNumberSlider.assert_value	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:LinearNumberSlider.assert_value	1	value	positional_or_keyword	float	-
manimlib.mobject.interactive:LinearNumberSlider.get_value_from_point	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:LinearNumberSlider.get_value_from_point	1	point	positional_or_keyword	np.ndarray	-
manimlib.mobject.interactive:LinearNumberSlider.set_value_anim	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:LinearNumberSlider.set_value_anim	1	value	positional_or_keyword	float	-
manimlib.mobject.interactive:LinearNumberSlider.slider_on_mouse_drag	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:LinearNumberSlider.slider_on_mouse_drag	1	mob	positional_or_keyword	-	-
manimlib.mobject.interactive:LinearNumberSlider.slider_on_mouse_drag	2	event_data	positional_or_keyword	dict[str, np.ndarray]	-
manimlib.mobject.interactive:MotionMobject.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:MotionMobject.__init__	1	mobject	positional_or_keyword	Mobject	-
manimlib.mobject.interactive:MotionMobject.__init__	2	kwargs	var_keyword	-	-
manimlib.mobject.interactive:MotionMobject.mob_on_mouse_drag	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:MotionMobject.mob_on_mouse_drag	1	mob	positional_or_keyword	Mobject	-
manimlib.mobject.interactive:MotionMobject.mob_on_mouse_drag	2	event_data	positional_or_keyword	dict[str, np.ndarray]	-
manimlib.mobject.interactive:Textbox.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Textbox.__init__	1	value	positional_or_keyword	str	''
manimlib.mobject.interactive:Textbox.__init__	2	value_type	positional_or_keyword	np.dtype	np.dtype(object)
manimlib.mobject.interactive:Textbox.__init__	3	box_kwargs	positional_or_keyword	dict	{'width': 2.0, 'height': 1.0, 'fill_color': DEFAULT_MOBJECT_COLOR, 'fill_opacity': 1.0}
manimlib.mobject.interactive:Textbox.__init__	4	text_kwargs	positional_or_keyword	dict	{'color': BLUE}
manimlib.mobject.interactive:Textbox.__init__	5	text_buff	positional_or_keyword	float	MED_SMALL_BUFF
manimlib.mobject.interactive:Textbox.__init__	6	isInitiallyActive	positional_or_keyword	bool	False
manimlib.mobject.interactive:Textbox.__init__	7	active_color	positional_or_keyword	ManimColor	BLUE
manimlib.mobject.interactive:Textbox.__init__	8	deactive_color	positional_or_keyword	ManimColor	RED
manimlib.mobject.interactive:Textbox.__init__	9	kwargs	var_keyword	-	-
manimlib.mobject.interactive:Textbox.active_anim	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Textbox.active_anim	1	isActive	positional_or_keyword	bool	-
manimlib.mobject.interactive:Textbox.box_on_mouse_press	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Textbox.box_on_mouse_press	1	mob	positional_or_keyword	-	-
manimlib.mobject.interactive:Textbox.box_on_mouse_press	2	event_data	positional_or_keyword	-	-
manimlib.mobject.interactive:Textbox.on_key_press	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Textbox.on_key_press	1	mob	positional_or_keyword	Mobject	-
manimlib.mobject.interactive:Textbox.on_key_press	2	event_data	positional_or_keyword	dict[str, int]	-
manimlib.mobject.interactive:Textbox.set_value_anim	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Textbox.set_value_anim	1	value	positional_or_keyword	str	-
manimlib.mobject.interactive:Textbox.update_text	0	self	positional_or_keyword	-	-
manimlib.mobject.interactive:Textbox.update_text	1	value	positional_or_keyword	str	-
manimlib.mobject.matrix:DecimalMatrix.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:DecimalMatrix.__init__	1	matrix	positional_or_keyword	FloatMatrixType	-
manimlib.mobject.matrix:DecimalMatrix.__init__	2	num_decimal_places	positional_or_keyword	int	2
manimlib.mobject.matrix:DecimalMatrix.__init__	3	decimal_config	positional_or_keyword	dict	dict()
manimlib.mobject.matrix:DecimalMatrix.__init__	4	config	var_keyword	-	-
manimlib.mobject.matrix:DecimalMatrix.element_to_mobject	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:DecimalMatrix.element_to_mobject	1	element	positional_or_keyword	-	-
manimlib.mobject.matrix:DecimalMatrix.element_to_mobject	2	decimal_config	var_keyword	-	-
manimlib.mobject.matrix:IntegerMatrix.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:IntegerMatrix.__init__	1	matrix	positional_or_keyword	FloatMatrixType	-
manimlib.mobject.matrix:IntegerMatrix.__init__	2	num_decimal_places	positional_or_keyword	int	0
manimlib.mobject.matrix:IntegerMatrix.__init__	3	decimal_config	positional_or_keyword	dict	dict()
manimlib.mobject.matrix:IntegerMatrix.__init__	4	config	var_keyword	-	-
manimlib.mobject.matrix:Matrix.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.__init__	1	matrix	positional_or_keyword	GenericMatrixType	-
manimlib.mobject.matrix:Matrix.__init__	2	v_buff	positional_or_keyword	float	0.5
manimlib.mobject.matrix:Matrix.__init__	3	h_buff	positional_or_keyword	float	0.5
manimlib.mobject.matrix:Matrix.__init__	4	bracket_h_buff	positional_or_keyword	float	0.2
manimlib.mobject.matrix:Matrix.__init__	5	bracket_v_buff	positional_or_keyword	float	0.25
manimlib.mobject.matrix:Matrix.__init__	6	height	positional_or_keyword	float | None	None
manimlib.mobject.matrix:Matrix.__init__	7	element_config	positional_or_keyword	dict	dict()
manimlib.mobject.matrix:Matrix.__init__	8	element_alignment_corner	positional_or_keyword	Vect3	DOWN
manimlib.mobject.matrix:Matrix.__init__	9	ellipses_row	positional_or_keyword	Optional[int]	None
manimlib.mobject.matrix:Matrix.__init__	10	ellipses_col	positional_or_keyword	Optional[int]	None
manimlib.mobject.matrix:Matrix.add_background_to_entries	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.copy	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.copy	1	deep	positional_or_keyword	bool	False
manimlib.mobject.matrix:Matrix.create_brackets	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.create_brackets	1	rows	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.create_brackets	2	v_buff	positional_or_keyword	float	-
manimlib.mobject.matrix:Matrix.create_brackets	3	h_buff	positional_or_keyword	float	-
manimlib.mobject.matrix:Matrix.create_mobject_matrix	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.create_mobject_matrix	1	matrix	positional_or_keyword	GenericMatrixType	-
manimlib.mobject.matrix:Matrix.create_mobject_matrix	2	v_buff	positional_or_keyword	float	-
manimlib.mobject.matrix:Matrix.create_mobject_matrix	3	h_buff	positional_or_keyword	float	-
manimlib.mobject.matrix:Matrix.create_mobject_matrix	4	aligned_corner	positional_or_keyword	Vect3	-
manimlib.mobject.matrix:Matrix.create_mobject_matrix	5	element_config	var_keyword	-	-
manimlib.mobject.matrix:Matrix.element_to_mobject	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.element_to_mobject	1	element	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.element_to_mobject	2	config	var_keyword	-	-
manimlib.mobject.matrix:Matrix.get_brackets	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.get_column	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.get_column	1	index	positional_or_keyword	int	-
manimlib.mobject.matrix:Matrix.get_columns	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.get_ellipses	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.get_entries	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.get_mob_matrix	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.get_row	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.get_row	1	index	positional_or_keyword	int	-
manimlib.mobject.matrix:Matrix.get_rows	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.set_column_colors	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.set_column_colors	1	colors	var_positional	ManimColor	-
manimlib.mobject.matrix:Matrix.swap_entries_for_ellipses	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.swap_entries_for_ellipses	1	row_index	positional_or_keyword	Optional[int]	None
manimlib.mobject.matrix:Matrix.swap_entries_for_ellipses	2	col_index	positional_or_keyword	Optional[int]	None
manimlib.mobject.matrix:Matrix.swap_entries_for_ellipses	3	height_ratio	positional_or_keyword	float	0.65
manimlib.mobject.matrix:Matrix.swap_entries_for_ellipses	4	width_ratio	positional_or_keyword	float	0.4
manimlib.mobject.matrix:Matrix.swap_entry_for_dots	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.swap_entry_for_dots	1	entry	positional_or_keyword	-	-
manimlib.mobject.matrix:Matrix.swap_entry_for_dots	2	dots	positional_or_keyword	-	-
manimlib.mobject.matrix:MobjectMatrix.__init__	0	self	positional_or_keyword	-	-
manimlib.mobject.matrix:MobjectMatrix.__init__	1	group	positional_or_keyword	VGroup	-
manimlib.mobject.matrix:MobjectMatrix.__init__	2	n_rows	positional_or_keyword	int | None	None
manimlib.mobject.matrix:MobjectMatrix.__init__	3	n_cols	positional_or_keyword	int | None	None
